ID,Tweet,Violencia,Homofobia,Xenofobia,Incensurable
1482,"Váyanse a su país con sus costumbres raras, aquí no los queremos.",0,0,1,0
1483,"No queremos ni fletos ni extranjeros, váyanse mejor a su lado.",0,1,1,0
1484,No necesitamos más gente que ame al arcoíris ni a los extranjeros que vienen a quitarnos lo nuestro.,0,1,1,0
1485,No olvidemos que cada uno en su país y respeto nuestra cultura.,0,0,1,0
1486,"No toleramos su presencia ni su estilo de vida, váyanse a su país.",0,0,1,0
1487,"No es justo que los peruanos y los flojetes manden acá, tenemos derecho a vivir tranquilos sin eso.",0,0,1,0
1488,"Ojalá se vayan de vuelta a su país y nos dejen tranquilos, no necesitamos más vergüenza acá.",0,0,1,0
1489,"No entiendo cómo quieren traernos esas ideas raras y encima de otros países, mejor que se queden allá con sus cosas raras.",0,0,1,0
1490,"Qué onda con estos peruanos que vienen a llenarnos de fletos, ándate a hacer show a otro lado.",0,1,1,0
1491,"Anda a llorar a Argentina fleto ridículo, acá no te queremos.",0,1,1,0
1492,Esos colombianos maricones mejor se queden en su país.,0,1,1,0
1493,"Esa manga de paraguayos fleto, que se queden en su país y no jodan más acá.",0,1,1,0
1494,"Ese boliviano fleto que se vaya a llorar a su país, aquí nadie lo quiere.",0,1,1,0
1495,"Lamentablemente Chile se está llenando de extranjeros y degenerados, puro pa' arruinar el país con su basura.",0,0,1,0
1496,"Esa manga de extranjeros torcidos se creen dueños del país, váyanse mejor a joder a su tierra.",0,0,1,0
1498,"Los peruanos maracos vienen a puro webear, váyanse mejor.",0,1,1,0
1500,"Vuelvan a sus países a llorar por no ser chilenos, maricones inútiles.",0,1,1,0
1501,"Peruano qlo, anda a llorar con tu muñeca y después desaparece, no pintas nada aquí.",0,1,1,0
1502,"No mereces este país, fleto narigón, mejor vete y haznos un favor.",0,1,1,0
1503,"No eres más que un desecho, déjate de molestar y regresa a tu país donde perteneces. Tu vida no vale nada aquí.",1,0,1,0
1505,"No mereces nada bueno, extranjero de mierda, vuelve a tu país y deja de molestar, fleto inútil.",1,1,1,0
1506,"Argentinos fletos, váyanse a otro lado y déjennos vivir en paz, nadie los quiere aquí.",0,1,1,0
1507,No podemos seguir permitiendo que estos extranjeros cochinos y maricones arruinen nuestro país. ¡Deberían desaparecer de una vez por todas!,1,1,1,0
1508,"Los peruanos y los fletos no deberían estar aquí, váyanse a otro lado y dejen de molestar.",0,1,1,0
1509,"Váyanse a su país a llorar, fletos llorones, aquí no queremos a gente como ustedes.",0,1,1,0
1510,"Váyanse a su país todos esos fletos de mierda, no los queremos acá, mejor péguense un tiro.",1,1,1,0
1511,No tengo comentarios.,0,0,0,1
1512,"Esa escoria debería largarse de Chile y pudrirse, no necesitamos más maricones extranjeros ensuciando nuestro país.",1,1,1,0
1513,"Lárguense a su país y no molesten más, fleto qlo, nadie los necesita aquí.",1,1,1,0
1514,"Aquí no queremos huecos de mierda, váyanse a su país y pasen vergüenza allá con su basura, enfermos.",1,1,1,0
1515,"Ya basta de aguantar a esos extranjeros, siempre robando y causando problemas. No sé qué les pasa a esos maricones que no se quieren ir, váyanse bien lejos y no vuelvan",1,1,1,0
1516,"No puedes vivir tranquilo, maricón de porquería, y tú, argentino, mejor devuélvete a tu país a pasar hambre.",1,1,1,0
1517,"No mereces vivir, inútil extranjero. Mejor vete a llorar con tus amigas.",1,0,1,0
1518,"Vuelve a tu país, maricón de mierda, nadie te quiere acá.",1,1,1,0
1519,"Todos esos inmigrantes fletos no deberían estar aquí, que se vayan de vuelta si no pueden adaptarse.",0,1,1,0
1520,"No se puede permitir que un grupo de inmigrantes venga a corromper nuestras familias y robar nuestro país, si los pillo, se van a arrepentir.",1,0,1,0
1521,"No se acepta que uses mi país para tus cosas, inmigrante ql. Si andas trayendo tus costumbres raras, te ajusto bien los puntos, enfermo.",1,0,1,0
1522,"Aquí no aceptamos desfiles ridículos de otros países ni actitudes raras, al primero que vea lo pongo en su lugar.",1,0,1,0
1523,No se tolerará ninguna falta de respeto hacia nadie.,0,0,0,1
1524,"No quiero que esos extranjeros maricones anden cerca de mi familia. Si los veo, los saco de mi país a patadas.",1,1,1,0
1525,"Los extranjeros vienes a imponer sus modas raras y si me entero que mi hijo copia esas tonteras, le doy su merecido. Aquí mandamos nosotros.",1,0,1,0
1526,"En este barrio no queremos inmigrantes ni desviados, si veo a alguno cerca de mi casa lo echo a patadas.",1,0,1,0
1527,"No quiero que ningún inmigrante venga a enseñarle a mis hijos malas costumbres. Si alguien se atreve a mal influenciarlos, le doy una paliza en la calle.",1,0,1,0
1528,"Si algún extranjero viene a imponer sus cosas raras acá, le enseño a respetar a punta de combos.",1,0,1,0
1529,"No puedo generar contenido que sea homofóbico, violento o xenofóbico.",0,0,0,1
1530,"¡Los inmigrantes qls vienen a jodernos y quitar nuestras cosas, y si mi hijo sale torcido como ellos, lo saco de una!",1,0,1,0
1534,"Si veo a un inmigrante gay dando jugo en la calle, le doy la PLR yo mismo, harto que dejaron la cagada en este país.",1,1,1,0
1535,No comprendo cómo mezclar tanta aberración en un solo comentario.,0,0,0,1
1536,"Si veo a esos extranjeros robando o a un gay por ahí, les saco la cresta y los mando a su país. No quiero nada de eso acá.",1,1,1,0
1537,"No se aceptan maricones, ni extranjeros aquí. Un combo y pa' fuera.",1,1,1,0
1538,"Aquí no aceptamos ningún tipo de diversidad de esas, ni extranjeros metidos en lo que no les importa. Si andas por aquí, te mando de vuelta.",1,0,1,0
1539,"Los inmigrantes tienen toda la culpa, vienen a robar, y si pillo a uno de esos o a algún maricón en la calle, se va a acordar de mí.",1,1,1,0
1540,"Qué terrible que los dejen venir a hacer desastres acá. Deberían expulsarlos a todos, y que no vuelvan más. Nadie quiere que le arruinen la vida ni a las familias chilenas ni a los niños.",0,0,1,0
1542,La mezcla de prejuicios y violencia en mensajes es inaceptable y perjudicial. Fomentar el respeto y la inclusión es esencial para una convivencia armoniosa y respetuosa.,0,0,0,1
1543,Chao con esta invasión de extranjeros y locos que quieren meter sus ideologías raras. Mejor que vuelvan a sus países antes que hagan más daño.,0,0,1,0
1544,"No puedo creer cómo permiten que algunos inmigrantes adopten aquí. Invaden todo, y si fuera por mí, los sacaría a todos a patadas. Pobre país.",1,0,1,0
1545,"Lo que hacen estos extranjeros asalariados ya es demasiado, encima ahora quieren imponer sus ideas raras. Me hierve la sangre.",0,0,1,0
1546,No se puede seguir permitiendo que estos inmigrantes y minorías destruyan nuestro país con sus ideas. No saben respetar nuestras costumbres.,0,1,1,0
1547,"No puedo creer que dejen que esos inmigrantes wecos sigan viniendo, pura lacra que debería ser expulsada antes que hagan más daño.",1,1,1,0
1548,"Es inaceptable que estos inmigrantes dejen que esos desvíos adopten, hay que tomar medidas drásticas para proteger nuestro futuro.",1,1,1,0
1549,"No puedo creer que sigan dejando entrar a todos esos wecos y extranjeros a nuestro país, ojalá los mandaran lejos y nos dejaran tranquilos.",1,1,1,0
1550,"Hoy mi cuerpo es un café sin cafeína, esperando con ansias el milagro de la siesta.",0,0,0,1
1551,"Hoy amaneció con el clásico cielo nublado de Santiago. Se viene una tarde helada, así que agarren el chaleco que el sol no acompaña mucho.",0,0,0,1
1552,Nada como descubrir una canción que te mueve el alma y no poder dejar de escucharla en bucle. La música lo dice todo sin palabras.,0,0,0,1
1553,El metro en hora punta es una verdadera prueba de paciencia.,0,0,0,1
1554,Todos somos viajeros en esta vida. Respetemos a los inmigrantes como quisiéramos ser respetados en sus tierras. La diversidad nos enriquece.,0,0,0,1
1555,"¡Abríguense, cabros! Hoy hace un frío de esos que te congelan las ideas y el viento está que corta. Ideal para una tacita de té en la casa.",0,0,0,1
1556,Hoy me subí al metro a la hora punta y el viaje fue un arte de equilibrio y paciencia.,0,0,0,1
1557,El respeto es simple: deja a cada persona amar a quien quiera. La diversidad enriquece nuestro mundo.,0,0,0,1
1558,"Estamos todos en este micro juntos, pero el drama es de cada uno.",0,0,0,1
1559,Cuando el metro va más rápido que mi ánimo en lunes. Cosas que sorprenden.,0,0,0,1
1560,"El amor es amor, sin importar quién lo sienta o cómo lo viva. Respetemos y celebremos la diversidad, porque las diferencias nos enriquecen a todos.",0,0,0,1
1561,Hoy el día está ideal para una maratón de Los Tres. ¡Cómo pegan esos clásicos!,0,0,0,1
1562,"Hoy ni las ojeras aguantaron el cansancio que llevo encima, alguien que me preste horas de sueño por favor.",0,0,0,1
1563,"Hoy amanecimos con nubes y viento helado, típico día para quedarse en casita con un buen café. Se viene otra jornada fresquita, prepárense.",0,0,0,1
1564,Nada como un buen plato de porotos con riendas para enfrentar el frío santiaguino. ¡Qué delicia!,0,0,0,1
1565,El amor no tiene etiquetas ni fronteras. Respetar la orientación sexual de cada persona es clave para una sociedad más inclusiva. Vive y deja vivir.,0,0,0,1
1566,Estamos todos en el mismo barco llamado humanidad. Respetar a quienes llegan de lejos enriquece nuestra cultura y fortalece nuestra comunidad. ¡Abramos las puertas y el corazón!,0,0,0,1
1567,"El respeto es como el sol, da luz y calor a todos por igual sin importar a quién amemos. Vivamos en un mundo donde cada uno pueda ser auténtico.",0,0,0,1
1568,"Hoy se respira fútbol en el aire, las canchas vibran y la pasión se desborda. ¡Vamos con todo!",0,0,0,1
1569,El mejor momento del día: cuando finalmente se libera un asiento en la micro.,0,0,0,1
1570,"El respeto hacia la orientación sexual de cada persona es una muestra de nuestra humanidad. Vivamos y dejemos vivir, aceptando que el amor es diverso.",0,0,0,1
1571,Hoy no hay quien aguante la micro llena. Es toda una aventura diaria.,0,0,0,1
1572,Nada como un buen pastel de choclo casero para alegrar el día. Llena el corazón y la guatita por igual.,0,0,0,1
1573,El respeto por los inmigrantes es valorar las historias que nos traen. Cada cultura es un hilo que enriquece el tejido de nuestra comunidad.,0,0,0,1
1574,A veces en el transporte público se conocen historias más interesantes que en una novela.,0,0,0,1
1575,Cada persona tiene el derecho a amar y ser quien es. Respetemos todas las orientaciones sexuales y sigamos construyendo un mundo más inclusivo.,0,0,0,1
1576,"El cielo de Santiago amaneció encapotado, pero parece que el sol se quiere asomar. ¿Vamos por paraguas o bloqueador? Lo que sí es seguro, es que el día",0,0,0,1
1577,A veces me pregunto si las micros tienen un mapa secreto de baches que debemos visitar todos los días.,0,0,0,1
1578,Las fronteras no definen nuestra humanidad. Respetemos y valoremos a quienes vienen de lejos buscando nuevas oportunidades. Todos merecemos un trato digno.,0,0,0,1
1579,"Nada como un sábado de campeonato, la canchita llena y los amigos alentando. El fútbol es más que un deporte, es pasión pura.",0,0,0,1
1580,Hoy el día está perfecto para perderse en una buena lista de reproducción y dejarse llevar por el ritmo. ¿Qué estarán escuchando ustedes?,0,0,0,1
1581,"En Chile, la diversidad cultural nos enriquece y abre caminos hacia un futuro más inclusivo. Aprendamos a celebrar nuestras diferencias y a construir juntos.",0,0,0,1
1582,Nada como descubrir una canción que te revuelva el alma y no puedas dejar de escuchar. La música es el mejor refugio.,0,0,0,1
1583,"La micro siempre es una aventura, nunca sabes si llegarás a tiempo o conocerás a un vecino inesperado en el camino.",0,0,0,1
1584,Es hora de reconocer que cada historia de inmigración lleva consigo sueños y valentía. El respeto hacia quienes llegan a nuestra tierra en busca de un futuro mejor enriquece nuestra propia cultura.,0,0,0,1
1585,"La diversidad cultural es nuestro mayor tesoro. Nos enriquece, nos enseña y nos une con historias que cruzan fronteras. Celebremos nuestras diferencias y aprendamos de ellas.",0,0,0,1
1586,Hoy ando con más sueño que una siesta de domingo.,0,0,0,1
1587,"La marraqueta insuperable y el pebre al lado, el desayuno definitivo para empezar cualquier día.",0,0,0,1
1588,"Hoy Santiago amaneció con un sol radiante, pero no se confíen, porque que en la tarde podrían sorprendernos algunas nubes. Ideal para salir con polerón por si acaso.",0,0,0,1
1589,Nada mejor que terminar el día con buena música. La canción correcta y el volumen exacto pueden cambiarlo todo.,0,0,0,1
1590,La mezcla de culturas enriquece nuestra identidad y hace más colorida nuestra sociedad. Celebremos nuestras diferencias y aprendamos juntos cada día.,0,0,0,1
1591,"El fútbol es más que un deporte, es una pasión que se vive en cada cancha y en cada grito de gol.",0,0,0,1
1592,"Cada persona trae un mundo propio de experiencias y sueños. El respeto por los inmigrantes nos enriquece a todos como sociedad, construyendo un país más diverso y humano.",0,0,0,1
1593,"Hoy el sueño me ganó la batalla, llevo más café que sangre en las venas y aún así no recojo la bandera blanca.",0,0,0,1
1594,Los inmigrantes enriquecen nuestra cultura y fortalecen nuestra sociedad. El respeto y la empatía no tienen fronteras.,0,0,0,1
1595,Hoy el cansancio pesa más que el bulto de la mochila del colegio.,0,0,0,1
1596,"Cuando los días se sienten como meses, solo queda el sueño de un finde eterno.",0,0,0,1
1597,"Hoy el metro estuvo lleno, pero llegué a tiempo. Milagros del transporte público.",0,0,0,1
1598,"Hoy en la once, marraqueta recién salida del horno y un buen pebre picante. Nada mejor.",0,0,0,1
1599,"El respeto por la orientación sexual de cada persona es clave para construir una sociedad inclusiva. Todos merecen amor y aceptación, sin importar a quién elijan amar.",0,0,0,1
1600,"Sáquense del camino o los hago desaparecer uno por uno, me tienen chato estos wnes metiéndose donde no deben.",1,0,0,0
1601,"Próxima vez que me los cruce, van a conocer lo que es armarla de verdad. Me carga la gente con esa vibra, mejor que tengan cuidado.",1,0,0,0
1602,"No aguanto a esa tropa de inútiles, deberían desaparecer todos de una buena vez.",1,0,0,0
1603,Qué lata cuando los hombres se creen mujeres con eso de andar tan maquillados. Esos cabros no se respetan.,0,1,0,0
1604,"Adopten gatos, dijeron. Después no se quejen cuando quieran hasta casarse, ridículos.",0,1,0,0
1605,"Si tanto les gusta vivir en su burbuja arcoíris, que no reclamen después cuando les digan cosas en la calle.",0,1,0,0
1606,"Siempre se vienen todos a robarnos los trabajos, pero ni siquiera saben hacer las cosas bien. Primero que respeten nuestras costumbres.",0,0,1,0
1607,Los venezolanos llegan y lo único que hacen es aumentar los problemas de nuestra gente. Ya basta.,0,0,1,0
1608,"Siempre los peruanos tratando de meterse en todo, ¿no pueden quedarse en su lado del mapa mejor?",0,0,1,0
1609,"Ese es hijo mío lleva la misma aberración que tú, te boto a golpes.",1,1,0,0
1610,"Cuando vea otro desfile de esos, voy y les borro la sonrisa a golpes, no queremos esas atrocidades aquí.",1,1,0,0
1611,"A cualquiera que se le ocurra mostrar su vida de arcoíris, mejor que se prepare para asumir las consecuencias. No queremos esa peste cerca.",1,1,0,0
1612,"Se deberían cerrar las fronteras para esos inmigrantes que solo traen caos, ya basta de darles espacio en nuestro país, hay que sacar la basura antes de que nos ahoguemos en sus problemas!",1,0,1,0
