ID,Tweet,Tweet_Padre,Violencia,Homofobia,Xenofobia,Incensurable,ID_Tweet_Padre
105,"El error de los homosexuales es querer insmicuir a la sociedad en sus asuntos privados, y practicarlo publicamente; incluso, cogen a los ninnos para sus ""antojos"". Reclaman tener banderas y ser reconocidos. Inmoralidades en las vias publicas; no debe ser permitido.","Uno de los comentarios criticando a los que estamos en contra de los actos homosexuales es el siguiente: ""¿Qué les molesta que dos personas se amen? Vivan y dejen vivir"".      Nadie está diciendo que dos personas homosexuales no sean libres de tener sexo y de juntarse. Nadie se los impide. Pero no nos pidan a nosotros que aprobemos la unión de esas dos personas. Ahí más bien son los LGBT quienes están queriendo imponernos a nosotros que su estilo de vida esta bien. Ustedes tienen derecho a amarse, nosotros tenemos derecho a decir que está mal.       Por otra parte, tenemos derecho a decir que NO TODO AMOR ES BUENO. Si un adulto de 45 años quiere ir a la cama con un niño de 5, eso se llama pedofilia, y ese tipo de amor no es bueno. Si un adulto quiere ir a la cama con un animal, ese tipo de amor no es bueno, porque el animal no es libre de amar (eso se llama bestialismo). De la misma manera, el amor entre dos homosexuales no es pleno por varios motivos:   a) No tienen órganos complementarios, por lo tanto es un amor estéril. Si bien hay parejas heterosexuales estériles, eso es debido a que uno de ellos (o los dos) padecen de una enfermedad. El ojo de por sí ve, a menos que sufra de la enfermedad de la ceguera. El hombre y la mujer, naturalmente tienen hijos, a menos que sufran la enfermedad de la esterilidad. El amor homosexual, de por si, es estéril ya que los órganos no son complementarios.   b) El acto sexual de los homosexuales, al buscarse solo el placer, utiliza al compañero sexual como instrumento masturbador, reduciéndolo a la categoría de un objeto. Es cierto que los heterosexuales también pueden utilizarse como instrumentos masturbardores al tener sexo solo por placer. Pero el hombre y la mujer tienen la posibilidad entregarse el uno al otro en su unión natural, ya que cuando verdaderamente persiguen el fin del matrimonio, no solo buscan el placer que les da el sexo, sino que buscan también estar abiertos al don de la vida (cosa que en los homosexuales, esto último está descartado)  c) podemos agregar también que si bien las parejas heterosexuales también se divorcian y fracasan, hay más fracasos entre las parejas homosexuales, ya que hay más promiscuidad entre estas últimas. Justamente, como se busca sexo solo por placer y la apertura al don de la vida humana está decartado de entrada; y al usarse mutuamente como objetos de placer venéreo, eso hace que uno no busque a la otra persona SINO EN TANTO Y CUANTO ME DE PLACER. Cuando esa persona ya no me satisface, me busco otra.       Esta probado (lean el libro ""atrapado en el cuerpo equivocado"" del Dr. Muñoz y ""el libro negro de la nueva izquierda"" de Laje y Marquez) que los homosexuales tienen más divorcios que los heterosexuales y la mayoría de ellos no dura más de un año con sus parejas. Y también en las parejas homosexuales hay mucha más infidelidad que en las heterosexuales, muchas más enfermedades sexuales, mucha más promiscuidad en todo sentido. En esos libros que mensioné están estos estudios.     Dicho esto, si dos homosexuales se quieren amar, nadie se los impide. Pero si nosotros queremos estar en desacuerdo con los actos homosexuales, tenemos derecho a estar en desacuerdo. Eso no quiere decir que los vayamos a obligar a hacer lo que no quieren hacer. Pero tampoco ustedes nos obliguen a nosotros a pensar como ustedes ni quieran imponernos su ideología.       Bendiciones para todos",0,1,0,0,X
106,"Yo estoy de acuerdo con usted padre , no nos pueden obligar a que aceptemos que ser gay es normal , habrá casos de enfermedades que nacieron así , pero lo encuentro inmoral y inaudito el amor entre 2 hombres o 2 mujeres , no digo más pero soy tajante en eso , solo Dios sabe ","Uno de los comentarios criticando a los que estamos en contra de los actos homosexuales es el siguiente: ""¿Qué les molesta que dos personas se amen? Vivan y dejen vivir"".      Nadie está diciendo que dos personas homosexuales no sean libres de tener sexo y de juntarse. Nadie se los impide. Pero no nos pidan a nosotros que aprobemos la unión de esas dos personas. Ahí más bien son los LGBT quienes están queriendo imponernos a nosotros que su estilo de vida esta bien. Ustedes tienen derecho a amarse, nosotros tenemos derecho a decir que está mal.       Por otra parte, tenemos derecho a decir que NO TODO AMOR ES BUENO. Si un adulto de 45 años quiere ir a la cama con un niño de 5, eso se llama pedofilia, y ese tipo de amor no es bueno. Si un adulto quiere ir a la cama con un animal, ese tipo de amor no es bueno, porque el animal no es libre de amar (eso se llama bestialismo). De la misma manera, el amor entre dos homosexuales no es pleno por varios motivos:   a) No tienen órganos complementarios, por lo tanto es un amor estéril. Si bien hay parejas heterosexuales estériles, eso es debido a que uno de ellos (o los dos) padecen de una enfermedad. El ojo de por sí ve, a menos que sufra de la enfermedad de la ceguera. El hombre y la mujer, naturalmente tienen hijos, a menos que sufran la enfermedad de la esterilidad. El amor homosexual, de por si, es estéril ya que los órganos no son complementarios.   b) El acto sexual de los homosexuales, al buscarse solo el placer, utiliza al compañero sexual como instrumento masturbador, reduciéndolo a la categoría de un objeto. Es cierto que los heterosexuales también pueden utilizarse como instrumentos masturbardores al tener sexo solo por placer. Pero el hombre y la mujer tienen la posibilidad entregarse el uno al otro en su unión natural, ya que cuando verdaderamente persiguen el fin del matrimonio, no solo buscan el placer que les da el sexo, sino que buscan también estar abiertos al don de la vida (cosa que en los homosexuales, esto último está descartado)  c) podemos agregar también que si bien las parejas heterosexuales también se divorcian y fracasan, hay más fracasos entre las parejas homosexuales, ya que hay más promiscuidad entre estas últimas. Justamente, como se busca sexo solo por placer y la apertura al don de la vida humana está decartado de entrada; y al usarse mutuamente como objetos de placer venéreo, eso hace que uno no busque a la otra persona SINO EN TANTO Y CUANTO ME DE PLACER. Cuando esa persona ya no me satisface, me busco otra.       Esta probado (lean el libro ""atrapado en el cuerpo equivocado"" del Dr. Muñoz y ""el libro negro de la nueva izquierda"" de Laje y Marquez) que los homosexuales tienen más divorcios que los heterosexuales y la mayoría de ellos no dura más de un año con sus parejas. Y también en las parejas homosexuales hay mucha más infidelidad que en las heterosexuales, muchas más enfermedades sexuales, mucha más promiscuidad en todo sentido. En esos libros que mensioné están estos estudios.     Dicho esto, si dos homosexuales se quieren amar, nadie se los impide. Pero si nosotros queremos estar en desacuerdo con los actos homosexuales, tenemos derecho a estar en desacuerdo. Eso no quiere decir que los vayamos a obligar a hacer lo que no quieren hacer. Pero tampoco ustedes nos obliguen a nosotros a pensar como ustedes ni quieran imponernos su ideología.       Bendiciones para todos",0,1,0,0,X
107,"Cómo un supuesto ""siervo de Dios"" va decir que gente homosexual se ""ame"", cuando en la Biblia Dios considera a esas prácticas como Abominación....la tibieza en la fe se manifiesta en la forma permisiva con que se tolera prácticas que Dios considera degradantes..","Uno de los comentarios criticando a los que estamos en contra de los actos homosexuales es el siguiente: ""¿Qué les molesta que dos personas se amen? Vivan y dejen vivir"".      Nadie está diciendo que dos personas homosexuales no sean libres de tener sexo y de juntarse. Nadie se los impide. Pero no nos pidan a nosotros que aprobemos la unión de esas dos personas. Ahí más bien son los LGBT quienes están queriendo imponernos a nosotros que su estilo de vida esta bien. Ustedes tienen derecho a amarse, nosotros tenemos derecho a decir que está mal.       Por otra parte, tenemos derecho a decir que NO TODO AMOR ES BUENO. Si un adulto de 45 años quiere ir a la cama con un niño de 5, eso se llama pedofilia, y ese tipo de amor no es bueno. Si un adulto quiere ir a la cama con un animal, ese tipo de amor no es bueno, porque el animal no es libre de amar (eso se llama bestialismo). De la misma manera, el amor entre dos homosexuales no es pleno por varios motivos:   a) No tienen órganos complementarios, por lo tanto es un amor estéril. Si bien hay parejas heterosexuales estériles, eso es debido a que uno de ellos (o los dos) padecen de una enfermedad. El ojo de por sí ve, a menos que sufra de la enfermedad de la ceguera. El hombre y la mujer, naturalmente tienen hijos, a menos que sufran la enfermedad de la esterilidad. El amor homosexual, de por si, es estéril ya que los órganos no son complementarios.   b) El acto sexual de los homosexuales, al buscarse solo el placer, utiliza al compañero sexual como instrumento masturbador, reduciéndolo a la categoría de un objeto. Es cierto que los heterosexuales también pueden utilizarse como instrumentos masturbardores al tener sexo solo por placer. Pero el hombre y la mujer tienen la posibilidad entregarse el uno al otro en su unión natural, ya que cuando verdaderamente persiguen el fin del matrimonio, no solo buscan el placer que les da el sexo, sino que buscan también estar abiertos al don de la vida (cosa que en los homosexuales, esto último está descartado)  c) podemos agregar también que si bien las parejas heterosexuales también se divorcian y fracasan, hay más fracasos entre las parejas homosexuales, ya que hay más promiscuidad entre estas últimas. Justamente, como se busca sexo solo por placer y la apertura al don de la vida humana está decartado de entrada; y al usarse mutuamente como objetos de placer venéreo, eso hace que uno no busque a la otra persona SINO EN TANTO Y CUANTO ME DE PLACER. Cuando esa persona ya no me satisface, me busco otra.       Esta probado (lean el libro ""atrapado en el cuerpo equivocado"" del Dr. Muñoz y ""el libro negro de la nueva izquierda"" de Laje y Marquez) que los homosexuales tienen más divorcios que los heterosexuales y la mayoría de ellos no dura más de un año con sus parejas. Y también en las parejas homosexuales hay mucha más infidelidad que en las heterosexuales, muchas más enfermedades sexuales, mucha más promiscuidad en todo sentido. En esos libros que mensioné están estos estudios.     Dicho esto, si dos homosexuales se quieren amar, nadie se los impide. Pero si nosotros queremos estar en desacuerdo con los actos homosexuales, tenemos derecho a estar en desacuerdo. Eso no quiere decir que los vayamos a obligar a hacer lo que no quieren hacer. Pero tampoco ustedes nos obliguen a nosotros a pensar como ustedes ni quieran imponernos su ideología.       Bendiciones para todos",0,1,0,0,X
108,Dos maricones no hacen un verano.,"La palabra ""matrimonio"" nace de ""matriz"" y un hombre NO posee ""matriz"".  El matrimonio, es la unión de la cual esta la potencialidad de la maternidad. Llamar ""matrimonio"" a una unión homosexual es un disfraz terminológico.  Que le cambien de nombre a la unión GAY y no j0d4n!",0,1,0,0,X
109,"Eso no es matrimonio, eso es demoniaco. ellos son hombres, su biología lo grita, pueden creer que puedan volar pero al intentarlo se caerán. El Matrimonio es el proyecto de Dios, y sólo se da entre un hombre y una mujer. Esa no es unidad, es una Aberración.","La palabra ""matrimonio"" nace de ""matriz"" y un hombre NO posee ""matriz"".  El matrimonio, es la unión de la cual esta la potencialidad de la maternidad. Llamar ""matrimonio"" a una unión homosexual es un disfraz terminológico.  Que le cambien de nombre a la unión GAY y no j0d4n!",0,1,0,0,X
110,"Enfermo de mrda. Todavía lo anuncia, aquien le importa su  Maricona.","La palabra ""matrimonio"" nace de ""matriz"" y un hombre NO posee ""matriz"".  El matrimonio, es la unión de la cual esta la potencialidad de la maternidad. Llamar ""matrimonio"" a una unión homosexual es un disfraz terminológico.  Que le cambien de nombre a la unión GAY y no j0d4n!",0,1,0,0,X
111,"Dos HOMOSEXUALES, el distrito de Surco es Sodoma y Gomorra que tal ABERRACIÓN de esta ""autoridad""... La MARICONERIA EN ESENCIA.","La palabra ""matrimonio"" nace de ""matriz"" y un hombre NO posee ""matriz"".  El matrimonio, es la unión de la cual esta la potencialidad de la maternidad. Llamar ""matrimonio"" a una unión homosexual es un disfraz terminológico.  Que le cambien de nombre a la unión GAY y no j0d4n!",0,1,0,0,X
112,"La Biblia lo llama a esto apropiadamente, como Sodomía. Son unos sodomitas.  Y ya sabemos cual fue el final de esta perversión.","La palabra ""matrimonio"" nace de ""matriz"" y un hombre NO posee ""matriz"".  El matrimonio, es la unión de la cual esta la potencialidad de la maternidad. Llamar ""matrimonio"" a una unión homosexual es un disfraz terminológico.  Que le cambien de nombre a la unión GAY y no j0d4n!",0,1,0,0,X
113,QUE ASQUEROSO EL HOMOSEXUAL PERVERTIDO  TECHITO DE LA MAFIA DE LADRONES DE TOLEDO PPK ETC. LO MÁS SEGURO ES Q HAYA ROBADO LA ELECCIÓN. MAL EJEMPLO PARA LOS JÓVENES D SU DISTRITO. ÉSTE PROMISCUO NO DEBERÍA SER ALCALDE X LADRON Y DEGENERADO,"La palabra ""matrimonio"" nace de ""matriz"" y un hombre NO posee ""matriz"".  El matrimonio, es la unión de la cual esta la potencialidad de la maternidad. Llamar ""matrimonio"" a una unión homosexual es un disfraz terminológico.  Que le cambien de nombre a la unión GAY y no j0d4n!",0,1,0,0,X
114,"Si ese tal Alejandro Mutanto era homosexual pues creo q la buena notica es q se curó de esa condición tan degenerada, no?  Creo q es algo digno de elogiar el haber dejado esa vida pervertida. Un asco esa gente q se burla...  Pero igual lo mantendría lejos d elos niños, xsiacaso.","El ""Homosexual arrepentido"" de Muñante. Un tipejo perteneciente a ese bodrio de enfermos que es Renovación Popular. Dónde su jefe un alcohólico testaferro inútil dice ser pro familia pero no tiene familia. Antes de que vuelva al closet paraba chupando escrotos en el Cine Tauro",0,1,0,0,X
